job_title,location,city_tier,experience_level,experience_years_mid,company_size,remote,skills_required,salary_lpa,posted_date
Business Analyst,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Communication, Power BI, Excel, Statistics",16.0,2024-04-09
DevOps Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Linux, Docker, Kubernetes, CI/CD",32.2,2024-04-09
Product Manager,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,True,"Statistics, SQL, Communication, Agile",21.6,2024-04-09
Data Analyst,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Excel, SQL, Power BI, Tableau",6.9,2024-04-09
Software Engineer,Bhopal,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"Git, SQL, System Design, Java, Vector Databases",16.4,2024-04-09
Data Analyst,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Enterprise,True,"SQL, Power BI, Statistics, Python, Excel",12.5,2024-04-09
Software Engineer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"System Design, SQL, Git",17.5,2024-04-09
Data Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"AWS, Python, Airflow, Spark",22.1,2024-04-09
Data Scientist,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Deep Learning, Statistics, Machine Learning, NLP",19.7,2024-04-09
Data Analyst,Nagpur,Tier-3,Junior (1-3 yrs),2.0,Enterprise,True,"Power BI, SQL, Python, Statistics, Excel",7.8,2024-04-09
DevOps Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"Kubernetes, CI/CD, Docker",15.6,2024-04-10
Frontend Developer,Nagpur,Tier-3,Lead (10+ yrs),13.0,Enterprise,True,"React, HTML/CSS, JavaScript",22.0,2024-04-10
ML Engineer,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"MLOps, AWS, Docker",33.1,2024-04-10
Business Analyst,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Power BI, Communication",12.0,2024-04-10
Cloud Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Azure, Docker, AWS",22.5,2024-04-10
Business Analyst,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Statistics, Communication, Excel, SQL, Power BI",13.2,2024-04-10
Data Scientist,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Machine Learning, Python, NLP, Deep Learning, SQL",39.1,2024-04-10
Data Analyst,Guwahati,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"Tableau, Power BI, Python, Excel",20.4,2024-04-10
Data Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"AWS, Airflow, Python, LangChain",26.8,2024-04-10
DevOps Engineer,Lucknow,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Linux, Docker, Kubernetes",27.5,2024-04-10
Business Analyst,Indore,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Statistics, Power BI, SQL",20.9,2024-04-10
Cloud Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Docker, Kubernetes, Azure",30.5,2024-04-10
Frontend Developer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"React, HTML/CSS, TypeScript",28.7,2024-04-10
Data Scientist,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Python, Machine Learning, Deep Learning, SQL",23.9,2024-04-10
Backend Developer,Indore,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"SQL, AWS, Docker",26.5,2024-04-10
ML Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Deep Learning, Python, Machine Learning",23.5,2024-04-10
Data Scientist,Jaipur,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Python, SQL, Machine Learning",24.1,2024-04-10
Cloud Engineer,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"Linux, Docker, Kubernetes",12.7,2024-04-10
Data Scientist,Ranchi,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"Deep Learning, Python, SQL, Statistics, RAG",18.1,2024-04-10
Backend Developer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"AWS, Node.js, Python, Docker",38.2,2024-04-10
Frontend Developer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"HTML/CSS, TypeScript, React, JavaScript",18.2,2024-04-10
Cloud Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"Kubernetes, AWS, Docker, Linux",23.3,2024-04-10
Software Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Java, System Design, Git, SQL, Python",17.4,2024-04-10
Backend Developer,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"Docker, SQL, Python",9.3,2024-04-10
Frontend Developer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"JavaScript, TypeScript, HTML/CSS, React",15.7,2024-04-10
Data Scientist,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Python, NLP, Statistics, Vector Databases",24.3,2024-04-10
QA Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"SQL, Selenium, Python",9.9,2024-04-10
Product Manager,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"Agile, Excel, SQL",13.6,2024-04-11
Data Scientist,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Deep Learning, Python, SQL, NLP",19.0,2024-04-11
QA Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Selenium, SQL, Manual Testing, Python",8.8,2024-04-11
QA Engineer,Indore,Tier-2,Senior (6-10 yrs),8.0,Startup,True,"Selenium, Python, Manual Testing, SQL",14.9,2024-04-11
Product Manager,Kanpur,Tier-3,Lead (10+ yrs),13.0,Enterprise,True,"SQL, Communication, Agile, Excel, Statistics",26.3,2024-04-11
QA Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Manual Testing, Selenium, Python",11.2,2024-04-11
Data Scientist,Indore,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Deep Learning, Statistics, Machine Learning, Python, NLP",24.4,2024-04-11
Product Manager,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Statistics, Agile, SQL",17.6,2024-04-11
Product Manager,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"SQL, Statistics, Communication, Excel",26.2,2024-04-11
Backend Developer,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Startup,False,"Python, AWS, Docker",16.4,2024-04-11
QA Engineer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"Selenium, SQL, Python",8.1,2024-04-11
Frontend Developer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"TypeScript, React, JavaScript, HTML/CSS",15.1,2024-04-11
QA Engineer,Bhopal,Tier-3,Mid (3-6 yrs),4.5,Enterprise,True,"Manual Testing, Python, SQL, Selenium",9.6,2024-04-11
QA Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Selenium, Manual Testing, Python, SQL",8.5,2024-04-11
Data Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"AWS, Spark, SQL",19.0,2024-04-11
Software Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Python, Java, System Design",26.4,2024-04-11
Data Engineer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Airflow, Python, Spark",16.5,2024-04-11
Data Scientist,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Python, Deep Learning, SQL, Machine Learning, Statistics",22.8,2024-04-11
DevOps Engineer,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,True,"CI/CD, Docker, AWS, Linux",14.1,2024-04-11
Backend Developer,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"AWS, Docker, SQL, Node.js",13.0,2024-04-11
Software Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Git, Python, Java, System Design",12.6,2024-04-11
Backend Developer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"SQL, Node.js, Python, AWS, Docker",14.8,2024-04-11
Software Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Startup,True,"SQL, Python, Java, Git",12.4,2024-04-11
Software Engineer,Indore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Python, SQL, System Design, Git, Java",13.8,2024-04-11
Cloud Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"AWS, Docker, Azure, Linux",21.3,2024-04-11
Data Scientist,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"NLP, Statistics, Deep Learning, Python, SQL",29.4,2024-04-11
Data Engineer,Indore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Airflow, Python, AWS, Spark",20.7,2024-04-11
Backend Developer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Startup,True,"AWS, Node.js, Python, Docker",11.1,2024-04-11
Cloud Engineer,Ranchi,Tier-3,Junior (1-3 yrs),2.0,Enterprise,True,"Kubernetes, Docker, Azure",12.6,2024-04-11
Frontend Developer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"TypeScript, JavaScript, React, HTML/CSS",6.3,2024-04-11
Product Manager,Indore,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Statistics, Agile, SQL",15.3,2024-04-11
Frontend Developer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"TypeScript, JavaScript, HTML/CSS, React",13.7,2024-04-11
Backend Developer,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,True,"SQL, Docker, AWS",29.0,2024-04-11
Data Analyst,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Power BI, Statistics, Python",26.3,2024-04-11
Business Analyst,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Excel, Statistics, Power BI, SQL, Communication",15.5,2024-04-11
ML Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"AWS, Python, Deep Learning",40.5,2024-04-11
Product Manager,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Excel, SQL, Statistics, Agile",19.4,2024-04-12
Data Engineer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Python, Spark, SQL, Airflow, AWS",22.0,2024-04-12
Frontend Developer,Jaipur,Tier-2,Lead (10+ yrs),13.0,Startup,False,"JavaScript, TypeScript, React, HTML/CSS",21.6,2024-04-12
Business Analyst,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"Power BI, Excel, Statistics, SQL, Communication",8.6,2024-04-12
Cloud Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"AWS, Kubernetes, Docker",20.5,2024-04-12
Data Scientist,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"Statistics, NLP, Machine Learning, Deep Learning",13.9,2024-04-12
ML Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Docker, Deep Learning, Python, MLOps, AWS",27.4,2024-04-12
ML Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Deep Learning, Machine Learning, Docker, MLOps",42.8,2024-04-12
Software Engineer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Java, System Design, Python, Git, SQL",27.4,2024-04-12
Backend Developer,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Node.js, Python, AWS, SQL, Docker",9.5,2024-04-12
Data Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Airflow, Spark, SQL, Python, AWS",34.5,2024-04-12
Cloud Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Startup,False,"AWS, Azure, Linux, Kubernetes, Docker",30.0,2024-04-12
Data Analyst,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"Statistics, Python, Tableau, Power BI",7.4,2024-04-12
DevOps Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Kubernetes, AWS, Linux, Docker, CI/CD",24.9,2024-04-12
Business Analyst,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"Communication, Power BI, Statistics, SQL, Excel",7.6,2024-04-12
Backend Developer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,True,"Python, AWS, Docker, SQL, Node.js",15.2,2024-04-12
Data Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"AWS, Airflow, SQL, LangChain",24.9,2024-04-12
Backend Developer,Pune,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Node.js, AWS, SQL",20.9,2024-04-12
Backend Developer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"SQL, AWS, Python, Docker, Node.js",37.4,2024-04-12
Product Manager,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Agile, Excel, SQL",24.3,2024-04-12
Frontend Developer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Startup,True,"TypeScript, React, HTML/CSS",10.0,2024-04-12
QA Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Startup,False,"SQL, Manual Testing, Selenium",27.0,2024-04-12
QA Engineer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"Manual Testing, SQL, Selenium, Python",11.8,2024-04-12
Business Analyst,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Communication, Excel, SQL, Power BI",22.3,2024-04-12
ML Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Docker, Deep Learning, Python, AWS",23.5,2024-04-12
QA Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Selenium, Manual Testing, Python",10.5,2024-04-12
ML Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Docker, Python, MLOps",25.5,2024-04-12
Backend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,True,"AWS, SQL, Python, Docker, Node.js",8.9,2024-04-12
Frontend Developer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"JavaScript, HTML/CSS, TypeScript, React",16.4,2024-04-12
Data Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Python, SQL, AWS",27.9,2024-04-12
Data Scientist,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, Statistics, NLP, SQL, LangGraph",15.4,2024-04-12
Frontend Developer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"JavaScript, TypeScript, HTML/CSS, React",16.2,2024-04-13
Backend Developer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Docker, Node.js, AWS",23.4,2024-04-13
Data Analyst,Pune,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, Statistics, Power BI, Excel, Python",12.2,2024-04-13
Product Manager,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"Statistics, Communication, Agile",16.4,2024-04-13
Data Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, AWS, Python, Spark",24.9,2024-04-13
DevOps Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,False,"CI/CD, AWS, Linux",33.1,2024-04-13
Cloud Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Docker, Azure, Kubernetes, Linux",21.7,2024-04-13
Cloud Engineer,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,True,"Azure, Linux, Docker, AWS, Kubernetes",18.0,2024-04-13
DevOps Engineer,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"AWS, Linux, Docker",18.6,2024-04-13
Business Analyst,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"Power BI, Communication, Statistics",16.3,2024-04-13
Frontend Developer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Enterprise,True,"TypeScript, HTML/CSS, React, JavaScript",16.7,2024-04-13
Data Scientist,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Machine Learning, Python, SQL, NLP, LLM Fine-tuning",14.7,2024-04-13
DevOps Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Docker, CI/CD, Kubernetes",21.2,2024-04-13
ML Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Enterprise,True,"Machine Learning, Python, Deep Learning, AWS",48.9,2024-04-13
Product Manager,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Excel, SQL, Communication, Agile",25.9,2024-04-13
Product Manager,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Excel, Communication, Statistics",19.1,2024-04-13
DevOps Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"CI/CD, Kubernetes, Docker",32.7,2024-04-13
Data Engineer,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"Spark, Airflow, Python",12.4,2024-04-13
Data Engineer,Kanpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Airflow, AWS, Python",18.2,2024-04-13
Data Scientist,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"NLP, Machine Learning, SQL, Python, Deep Learning",18.3,2024-04-13
Data Analyst,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Python, Excel, Statistics",26.1,2024-04-13
ML Engineer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Enterprise,True,"MLOps, Machine Learning, AWS, Python, Docker",29.6,2024-04-13
Data Scientist,Pune,Tier-1,Junior (1-3 yrs),2.0,Startup,True,"SQL, Python, Deep Learning",17.3,2024-04-13
QA Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Mid-size,True,"Selenium, SQL, Python, Manual Testing",9.5,2024-04-13
Data Scientist,Jaipur,Tier-2,Lead (10+ yrs),13.0,Startup,True,"Statistics, SQL, Deep Learning, NLP, Machine Learning",27.6,2024-04-13
Software Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Git, System Design, SQL",11.2,2024-04-13
Cloud Engineer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Kubernetes, Docker, Azure, AWS, Linux",28.7,2024-04-13
Data Scientist,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Python, NLP, SQL, Statistics, Machine Learning, Vector Databases",22.0,2024-04-13
Product Manager,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"Statistics, Excel, Communication",16.4,2024-04-13
DevOps Engineer,Kanpur,Tier-3,Lead (10+ yrs),13.0,Enterprise,True,"Docker, CI/CD, Kubernetes",26.1,2024-04-13
ML Engineer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Enterprise,True,"Deep Learning, AWS, Python, Machine Learning",25.4,2024-04-13
Business Analyst,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"Statistics, SQL, Communication, Excel",8.5,2024-04-14
Product Manager,Kanpur,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Statistics, Agile, SQL",10.1,2024-04-14
Frontend Developer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"React, HTML/CSS, TypeScript, JavaScript",13.0,2024-04-14
QA Engineer,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Selenium, Python, Manual Testing, SQL",20.9,2024-04-14
Cloud Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Kubernetes, Docker, Azure",38.3,2024-04-14
Data Engineer,Indore,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Airflow, Spark, SQL, RAG",21.2,2024-04-14
Data Analyst,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"SQL, Statistics, Tableau",22.4,2024-04-14
DevOps Engineer,Ranchi,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Kubernetes, Docker, CI/CD, Linux",16.4,2024-04-14
DevOps Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Linux, CI/CD, AWS",18.5,2024-04-14
Software Engineer,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Java, System Design, Python, SQL",9.2,2024-04-14
ML Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Python, Docker, Deep Learning, MLOps",35.1,2024-04-14
Business Analyst,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Startup,True,"Communication, Power BI, SQL, Statistics, Excel",13.0,2024-04-14
Product Manager,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"SQL, Communication, Excel",16.2,2024-04-14
Product Manager,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,True,"Agile, Excel, Communication, SQL",22.3,2024-04-14
QA Engineer,Indore,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Selenium, Python, SQL, Manual Testing",11.0,2024-04-14
ML Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Machine Learning, AWS, Python, Deep Learning, MLOps",28.2,2024-04-14
Backend Developer,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Startup,True,"Docker, SQL, Python",10.6,2024-04-14
Business Analyst,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,True,"SQL, Statistics, Communication, Power BI, Excel",8.1,2024-04-14
Data Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Spark, Python, SQL, AWS",29.4,2024-04-14
Data Analyst,Pune,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"SQL, Power BI, Python, Tableau",5.5,2024-04-14
QA Engineer,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"Selenium, Manual Testing, SQL, Python",9.4,2024-04-14
Backend Developer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Docker, Node.js, SQL",35.8,2024-04-14
Business Analyst,Pune,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Power BI, SQL, Statistics, Communication, Excel",14.4,2024-04-14
Cloud Engineer,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"Kubernetes, AWS, Linux, Docker",16.9,2024-04-14
Software Engineer,Nagpur,Tier-3,Lead (10+ yrs),13.0,Mid-size,True,"Git, SQL, Python, Java",20.8,2024-04-15
Cloud Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Linux, AWS, Docker, Kubernetes",34.9,2024-04-15
QA Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Python, SQL, Manual Testing",25.4,2024-04-15
Backend Developer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"AWS, SQL, Docker, Node.js",14.4,2024-04-15
Product Manager,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Agile, Communication, Statistics",26.3,2024-04-15
Backend Developer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Node.js, SQL, AWS",14.5,2024-04-15
DevOps Engineer,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"AWS, Kubernetes, Docker, Linux",14.8,2024-04-15
Software Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"System Design, SQL, Java, Python, Git, Prompt Engineering",11.8,2024-04-15
Product Manager,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Communication, Excel, Statistics, SQL",22.2,2024-04-15
Product Manager,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Agile, Communication, Excel, Statistics, SQL",21.2,2024-04-15
Software Engineer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Git, SQL, System Design, Java",20.2,2024-04-15
DevOps Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Enterprise,True,"CI/CD, Kubernetes, AWS",42.0,2024-04-15
QA Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Python, SQL, Selenium, Manual Testing",26.1,2024-04-15
Cloud Engineer,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Docker, Linux, AWS, Kubernetes, Azure",28.2,2024-04-15
Software Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"Git, System Design, Python, Java",12.3,2024-04-15
Product Manager,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"SQL, Excel, Communication",15.8,2024-04-15
Frontend Developer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,False,"JavaScript, HTML/CSS, React, TypeScript",27.9,2024-04-15
Frontend Developer,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"React, HTML/CSS, TypeScript, JavaScript",7.6,2024-04-15
Data Scientist,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Startup,True,"Python, Machine Learning, Deep Learning, SQL, NLP",14.3,2024-04-15
Frontend Developer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"React, HTML/CSS, TypeScript, JavaScript",10.6,2024-04-15
Frontend Developer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"HTML/CSS, JavaScript, TypeScript, React",14.7,2024-04-15
Product Manager,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Excel, Communication, Agile",20.8,2024-04-15
QA Engineer,Guwahati,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"SQL, Manual Testing, Python, Selenium",8.8,2024-04-15
Data Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Startup,True,"AWS, Airflow, Spark, Python, SQL, Prompt Engineering",20.5,2024-04-16
ML Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Docker, Deep Learning, Machine Learning",48.4,2024-04-16
Frontend Developer,Indore,Tier-2,Junior (1-3 yrs),2.0,Enterprise,True,"React, TypeScript, JavaScript, HTML/CSS",9.1,2024-04-16
Product Manager,Indore,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Agile, SQL, Excel, Communication, Statistics",27.9,2024-04-16
Product Manager,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Startup,True,"Statistics, Excel, SQL",10.5,2024-04-16
Product Manager,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Excel, Communication, SQL, Statistics",18.4,2024-04-16
Frontend Developer,Bhopal,Tier-3,Senior (6-10 yrs),8.0,Enterprise,True,"JavaScript, HTML/CSS, React, TypeScript",16.4,2024-04-16
Data Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Spark, Airflow, SQL, Python, AWS",25.2,2024-04-16
Software Engineer,Ranchi,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"Python, Git, SQL",7.3,2024-04-16
