job_title,location,city_tier,experience_level,experience_years_mid,company_size,remote,skills_required,salary_lpa,posted_date,cluster,pca_x,pca_y
DevOps Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"CI/CD, Linux, AWS",23.1,2024-08-01,4,0.9700700677790932,-0.34141783902691636
Business Analyst,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Statistics, Excel, Communication, Power BI",11.4,2024-08-01,0,-0.8170478703956336,-1.3005843523918936
Business Analyst,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,True,"Communication, SQL, Excel, Power BI",5.2,2024-08-01,0,-0.9160861105182805,-0.7608663645408685
Cloud Engineer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"AWS, Linux, Docker, Kubernetes",28.8,2024-08-02,4,1.520875549175707,-0.4071951591453201
Cloud Engineer,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"Linux, Azure, Docker, AWS, Kubernetes",16.4,2024-08-02,4,1.661670717665056,-0.47408132251909957
Cloud Engineer,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Linux, Kubernetes, Docker",30.9,2024-08-02,4,1.10265146542647,-0.5366186042537653
Data Scientist,Kanpur,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, Machine Learning, Deep Learning, Statistics, NLP",13.6,2024-08-02,5,-0.34053952708948443,0.28280685194843114
QA Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Python, Manual Testing, Selenium",25.8,2024-08-02,3,-0.13102660047039097,0.6354029246627201
DevOps Engineer,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"Docker, Kubernetes, Linux, CI/CD, AWS",14.4,2024-08-02,4,1.6666460388166409,-0.47571213905078036
Data Scientist,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Machine Learning, SQL, Python, NLP, Statistics, LangChain",23.6,2024-08-02,5,-0.7696004773521423,0.46606825307481536
Business Analyst,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Power BI, Statistics, SQL, Excel",14.8,2024-08-02,0,-1.0410917086851463,-0.7850699323372254
Software Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Git, SQL, System Design",11.9,2024-08-02,6,-0.3857240498023512,0.197285888277965
Data Scientist,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Machine Learning, NLP, SQL, Python, Deep Learning, LangChain",23.3,2024-08-02,5,-0.4416943346238661,0.8421365560366735
ML Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Python, AWS, Machine Learning, Deep Learning, MLOps",29.2,2024-08-02,7,0.4832982140015817,0.7200765280681235
DevOps Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Linux, Kubernetes, CI/CD, Docker, AWS",35.5,2024-08-02,4,1.6666460388166409,-0.47571213905078036
Data Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Python, Airflow, AWS, SQL",19.5,2024-08-02,1,-0.012217401278659584,0.8573539799423623
Frontend Developer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Mid-size,True,"React, HTML/CSS, TypeScript, JavaScript",19.7,2024-08-02,2,0.20368822205144316,-0.7368220004017421
Data Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"SQL, Spark, AWS",29.1,2024-08-02,1,0.12010023469385069,0.22213872924158884
ML Engineer,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Deep Learning, Docker, AWS",24.6,2024-08-02,7,0.9502793112700239,-0.04247679811760097
Product Manager,Bhopal,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"Excel, Communication, SQL, Statistics",15.7,2024-08-02,0,-1.0633951716325336,-0.8795605336049682
ML Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Python, AWS, Docker, Machine Learning",23.9,2024-08-02,7,0.8193830454724664,0.5908498798550071
Data Analyst,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Excel, Tableau, Power BI, SQL, Python",11.4,2024-08-02,0,-0.9245222780973021,0.11275091198939596
Business Analyst,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Enterprise,True,"Excel, Power BI, SQL, Statistics",23.5,2024-08-02,0,-1.0410917086851463,-0.7850699323372254
QA Engineer,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Selenium, Manual Testing, Python",8.9,2024-08-02,3,-0.13102660047039097,0.6354029246627201
Frontend Developer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"TypeScript, HTML/CSS, JavaScript",16.0,2024-08-02,2,0.1811331358190148,-0.6190238880120692
Backend Developer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"AWS, Node.js, Docker, SQL",9.8,2024-08-02,1,0.5586013223148061,0.21407190905277773
Frontend Developer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"JavaScript, React, TypeScript, HTML/CSS",18.8,2024-08-02,2,0.20368822205144316,-0.7368220004017421
Product Manager,Indore,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"Agile, Communication, SQL, Statistics, Excel",18.6,2024-08-02,0,-1.149911168021316,-1.0018294608069462
Data Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Airflow, Python, AWS",32.5,2024-08-02,1,0.4001091823421207,0.6082580097364187
Software Engineer,Lucknow,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"SQL, Git, Python, Java",11.1,2024-08-02,6,-0.5177098327881312,0.8295018216069602
Product Manager,Ranchi,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"Communication, Statistics, Excel",15.2,2024-08-02,0,-0.6510685880117535,-1.128656503810912
Business Analyst,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Excel, Power BI, Statistics",21.1,2024-08-02,0,-0.628765125064366,-1.0341659025431689
Data Scientist,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Python, SQL, NLP, Machine Learning",18.4,2024-08-02,5,-0.45419556644227443,0.7370785544826797
Data Scientist,Indore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Python, SQL, Deep Learning, NLP",23.8,2024-08-02,5,-0.4557448521421883,0.7365987991436219
QA Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Selenium, Python, Manual Testing, SQL",22.1,2024-08-02,3,-0.5433531840911712,0.8844988948686637
Frontend Developer,Indore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"HTML/CSS, React, TypeScript",14.4,2024-08-02,2,0.1809388779693719,-0.6180476935402122
Software Engineer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Git, Python, System Design, Java, SQL",15.1,2024-08-02,6,-0.5610194029198926,0.9349336102039619
ML Engineer,Indore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Machine Learning, MLOps, AWS, Prompt Engineering",23.9,2024-08-03,7,0.5993866173053051,0.020835525494614093
ML Engineer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,True,"MLOps, Machine Learning, Deep Learning, Docker, Python",39.4,2024-08-03,7,0.4696264313749321,0.5960076961098032
Product Manager,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Enterprise,False,"Excel, SQL, Communication, Agile, Statistics",21.9,2024-08-03,0,-1.149911168021316,-1.0018294608069462
ML Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Deep Learning, Machine Learning, Python, MLOps, LangGraph",49.7,2024-08-03,7,0.06288869175756387,0.6086961488823106
Product Manager,Lucknow,Tier-2,Junior (1-3 yrs),2.0,Mid-size,True,"Communication, Agile, Statistics, Excel, SQL",14.8,2024-08-03,0,-1.149911168021316,-1.0018294608069462
ML Engineer,Nagpur,Tier-3,Lead (10+ yrs),13.0,Startup,False,"Python, AWS, Docker, Deep Learning",26.5,2024-08-03,7,0.8178337597725527,0.5903701245159494
Backend Developer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Docker, SQL, Node.js",15.6,2024-08-03,1,0.14037723856556902,0.08464846394433251
Data Scientist,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"SQL, Python, Deep Learning, Statistics",34.3,2024-08-03,5,-0.7305575522181855,0.41406601881824134
DevOps Engineer,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Linux, CI/CD, AWS, Docker, Kubernetes",14.4,2024-08-03,4,1.6666460388166409,-0.47571213905078036
Backend Developer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Python, Docker, AWS, SQL",36.7,2024-08-03,1,0.3908893769216294,0.7540198094051164
ML Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"AWS, Deep Learning, Docker, Machine Learning, MLOps",27.7,2024-08-03,7,1.0202960666216405,0.09258421858469806
QA Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Python, SQL, Selenium, Manual Testing",27.6,2024-08-03,3,-0.5433531840911712,0.8844988948686637
Product Manager,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Agile, SQL, Communication, Excel, Statistics",16.0,2024-08-03,0,-1.149911168021316,-1.0018294608069462
Business Analyst,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Excel, SQL, Power BI, Communication",23.4,2024-08-03,0,-0.9160861105182805,-0.7608663645408685
Frontend Developer,Indore,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"TypeScript, JavaScript, HTML/CSS, React",18.4,2024-08-03,2,0.20368822205144316,-0.7368220004017421
Backend Developer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Startup,False,"Python, SQL, Docker, Node.js",19.6,2024-08-03,1,0.007931687068097798,0.7174953865778828
Frontend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,True,"React, HTML/CSS, TypeScript, JavaScript",8.7,2024-08-03,2,0.20368822205144316,-0.7368220004017421
Cloud Engineer,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Startup,True,"Azure, Kubernetes, Docker",11.0,2024-08-03,4,0.9502562666949528,-0.46388160509059106
Cloud Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Kubernetes, Linux, Docker, AWS, Azure",19.3,2024-08-03,4,1.661670717665056,-0.47408132251909957
Backend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Python, SQL, Node.js, Docker, AWS",11.6,2024-08-03,1,0.4261557708173348,0.8469188316863282
Frontend Developer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"TypeScript, HTML/CSS, React",15.9,2024-08-03,2,0.1809388779693719,-0.6180476935402122
Frontend Developer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Enterprise,True,"JavaScript, React, TypeScript",21.5,2024-08-03,2,0.18089268749825443,-0.6178157199204798
Data Scientist,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Statistics, Deep Learning, Machine Learning, Python",25.8,2024-08-03,5,-0.7143904672881287,0.49999205947407555
ML Engineer,Ranchi,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Deep Learning, Python, MLOps, Docker, Machine Learning, Prompt Engineering",21.3,2024-08-03,7,0.46788708241132737,0.6150599014866207
Frontend Developer,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Enterprise,True,"HTML/CSS, React, TypeScript",16.9,2024-08-03,2,0.1809388779693719,-0.6180476935402122
Backend Developer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"Node.js, SQL, AWS, Docker, Python",10.5,2024-08-04,1,0.4261557708173348,0.8469188316863282
Software Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Python, Java, System Design",11.1,2024-08-04,6,-0.10571979608124668,0.580378368830051
Software Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Java, System Design, Git, SQL, LLM Fine-tuning",22.6,2024-08-04,6,-0.42961905507097276,0.32017680504362656
Data Scientist,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Deep Learning, Machine Learning, Statistics, Python",25.2,2024-08-04,5,-0.3020638836673484,0.2508960892681319
Cloud Engineer,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Enterprise,True,"Kubernetes, Linux, Docker, AWS",18.8,2024-08-04,4,1.520875549175707,-0.4071951591453201
Business Analyst,Lucknow,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Communication, Statistics, Power BI, Excel",8.5,2024-08-04,0,-0.8170478703956336,-1.3005843523918936
Cloud Engineer,Ranchi,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Kubernetes, Linux, Docker",14.9,2024-08-04,4,1.10265146542647,-0.5366186042537653
Product Manager,Lucknow,Tier-2,Lead (10+ yrs),13.0,Startup,False,"SQL, Agile, Excel, Statistics",27.3,2024-08-04,0,-0.9616284226900484,-0.7354110109582215
DevOps Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Docker, Linux, AWS, CI/CD, Kubernetes",20.7,2024-08-04,4,1.6666460388166409,-0.47571213905078036
QA Engineer,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Manual Testing, Selenium, SQL",4.2,2024-08-04,3,-0.4109076325937,0.25165197223511326
ML Engineer,Ranchi,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"Machine Learning, AWS, Deep Learning, Docker, Python",18.4,2024-08-04,7,0.8340008447026095,0.6762961651717836
Backend Developer,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Docker, Node.js, Python, SQL",29.9,2024-08-04,1,0.007931687068097798,0.7174953865778828
Data Scientist,Guwahati,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"Deep Learning, NLP, SQL, Statistics, Machine Learning",29.4,2024-08-04,5,-0.6204205592127935,-0.10094410047917574
DevOps Engineer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Linux, Kubernetes, Docker, AWS",34.1,2024-08-04,4,1.520875549175707,-0.4071951591453201
Data Analyst,Indore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, Statistics, Excel, Power BI, Tableau",15.1,2024-08-04,0,-1.1053650700979643,-0.810718028289236
Data Analyst,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Power BI, SQL, Tableau, Excel, Statistics",15.2,2024-08-04,0,-1.1053650700979643,-0.810718028289236
DevOps Engineer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Docker, Kubernetes, AWS",25.8,2024-08-04,4,1.2276851819548409,-0.2675719966083664
Software Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Java, Git, Python, SQL, System Design, LangGraph",16.1,2024-08-04,6,-0.5632048414146733,0.9529766761265942
Backend Developer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"AWS, Docker, SQL",34.3,2024-08-04,1,0.5233349284191006,0.12117288677156607
Frontend Developer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"HTML/CSS, TypeScript, React, JavaScript",10.5,2024-08-04,2,0.20368822205144316,-0.7368220004017421
Business Analyst,Guwahati,Tier-3,Lead (10+ yrs),13.0,Startup,False,"Power BI, Communication, Statistics, SQL",18.3,2024-08-04,0,-0.966991827666005,-0.742573487561792
Frontend Developer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"React, HTML/CSS, JavaScript",29.3,2024-08-04,2,0.18098509203574453,-0.6182798414254126
Product Manager,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Statistics, Agile, Communication, SQL, Excel",18.4,2024-08-04,0,-1.149911168021316,-1.0018294608069462
Frontend Developer,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"React, TypeScript, JavaScript, HTML/CSS",10.9,2024-08-04,2,0.20368822205144316,-0.7368220004017421
Backend Developer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,True,"Node.js, Docker, AWS, SQL",11.3,2024-08-04,1,0.5586013223148061,0.21407190905277773
Frontend Developer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"TypeScript, HTML/CSS, React, JavaScript",12.7,2024-08-04,2,0.20368822205144316,-0.7368220004017421
Product Manager,Indore,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Statistics, Communication, Excel, Agile",32.9,2024-08-04,0,-0.7375845844005358,-1.2509254310128894
ML Engineer,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"AWS, Python, Machine Learning, RAG",27.0,2024-08-04,7,0.4135484177213663,0.6028302939918269
ML Engineer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Startup,True,"Deep Learning, Docker, MLOps, AWS, LangGraph",22.3,2024-08-04,7,1.001943543196803,0.024701243851496135
DevOps Engineer,Ranchi,Tier-3,Lead (10+ yrs),13.0,Startup,False,"Kubernetes, AWS, Docker, CI/CD",24.7,2024-08-04,4,1.3734556715957746,-0.33608897651382663
Backend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"AWS, Docker, SQL, Python",9.9,2024-08-04,1,0.3908893769216294,0.7540198094051164
Software Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"SQL, Java, Python, Git, System Design",12.7,2024-08-04,6,-0.5610194029198926,0.9349336102039619
Software Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Git, Java",19.3,2024-08-04,6,-0.38526428129066004,0.1966548989734097
QA Engineer,Kanpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Selenium, SQL, Python, Manual Testing",13.7,2024-08-05,3,-0.5433531840911712,0.8844988948686637
Business Analyst,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Statistics, Communication, Excel",33.5,2024-08-05,0,-0.6510685880117535,-1.128656503810912
Data Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Spark, Python, Airflow, AWS, SQL",34.7,2024-08-05,1,-0.010899793881321937,0.9636744355625101
Data Scientist,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"SQL, Python, Machine Learning, Statistics, NLP",35.3,2024-08-05,5,-0.7674839099404076,0.446456536837598
ML Engineer,Ranchi,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"Machine Learning, Docker, Deep Learning, LangGraph",16.4,2024-08-05,7,0.5460368739560629,-0.06793113664757966
Product Manager,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Communication, SQL, Agile, Excel",19.0,2024-08-05,0,-0.8366228245231828,-0.7112074431618645
Cloud Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"AWS, Docker, Linux, Azure",24.8,2024-08-05,4,1.3696470477500962,-0.33443240934511065
Product Manager,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Communication, Agile, Statistics",30.7,2024-08-05,0,-0.475201958050127,-0.9420105363887316
Frontend Developer,Jaipur,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"React, TypeScript, JavaScript",28.0,2024-08-05,2,0.18089268749825443,-0.6178157199204798
Cloud Engineer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Kubernetes, Azure, Linux, Docker",14.9,2024-08-05,4,1.243446633915819,-0.6035047676275447
Backend Developer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"SQL, Python, AWS, Node.js, Docker",21.1,2024-08-05,1,0.4261557708173348,0.8469188316863282
Cloud Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Docker, AWS, Azure, Linux",21.5,2024-08-05,4,1.3696470477500962,-0.33443240934511065
Data Engineer,Ranchi,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"AWS, Spark, Airflow, SQL, Python",30.7,2024-08-05,1,-0.010899793881321937,0.9636744355625101
Cloud Engineer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Startup,True,"Kubernetes, Azure, Linux, Docker, AWS",13.4,2024-08-05,4,1.661670717665056,-0.47408132251909957
ML Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"MLOps, Deep Learning, Docker",22.7,2024-08-05,7,0.5859048979423466,-0.12276526717958133
Frontend Developer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,True,"HTML/CSS, React, JavaScript, TypeScript",17.3,2024-08-05,2,0.20368822205144316,-0.7368220004017421
Backend Developer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Docker, Python, Node.js, AWS, SQL",30.1,2024-08-05,1,0.4261557708173348,0.8469188316863282
QA Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Selenium, SQL, Manual Testing, Python",15.3,2024-08-05,3,-0.5433531840911712,0.8844988948686637
Product Manager,Jaipur,Tier-2,Lead (10+ yrs),13.0,Startup,True,"Communication, Agile, SQL",27.0,2024-08-05,0,-0.574240198172774,-0.40229254853770646
DevOps Engineer,Jaipur,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"CI/CD, Linux, AWS",25.4,2024-08-05,4,0.9700700677790932,-0.34141783902691636
Product Manager,Jaipur,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Statistics, Communication, Excel, Agile, SQL",27.9,2024-08-05,0,-1.149911168021316,-1.0018294608069462
Business Analyst,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"SQL, Excel, Communication, Statistics",7.1,2024-08-05,0,-1.0633951716325336,-0.8795605336049682
Frontend Developer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"TypeScript, HTML/CSS, JavaScript, React",15.2,2024-08-05,2,0.20368822205144316,-0.7368220004017421
Software Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"System Design, Java, Python, SQL",21.0,2024-08-05,6,-0.5180463797020269,0.8294743390359945
DevOps Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Kubernetes, Docker, AWS, Linux",22.6,2024-08-05,4,1.520875549175707,-0.4071951591453201
ML Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Machine Learning, AWS, Deep Learning, Docker",43.7,2024-08-05,7,0.9664463962000807,0.043449242538233235
Frontend Developer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"HTML/CSS, React, TypeScript, JavaScript",11.4,2024-08-05,2,0.20368822205144316,-0.7368220004017421
Backend Developer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"SQL, Node.js, AWS",15.6,2024-08-05,1,0.1540490211922185,0.2087172959026528
Frontend Developer,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"React, TypeScript, JavaScript, HTML/CSS",8.5,2024-08-06,2,0.20368822205144316,-0.7368220004017421
DevOps Engineer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Kubernetes, Linux, AWS, Docker, CI/CD",21.1,2024-08-06,4,1.6666460388166409,-0.47571213905078036
Backend Developer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, Docker, Node.js, SQL",10.7,2024-08-06,1,0.007931687068097798,0.7174953865778828
Business Analyst,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Excel, Communication, Statistics, SQL",23.8,2024-08-06,0,-1.0633951716325336,-0.8795605336049682
Data Scientist,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Statistics, Python, Deep Learning, SQL",37.0,2024-08-06,5,-0.7305575522181855,0.41406601881824134
Frontend Developer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"JavaScript, React, TypeScript",17.6,2024-08-06,2,0.18089268749825443,-0.6178157199204798
Data Engineer,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Startup,False,"Airflow, Spark, SQL, AWS, Python",20.0,2024-08-06,1,-0.010899793881321937,0.9636744355625101
Business Analyst,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"SQL, Power BI, Communication, Statistics",24.6,2024-08-06,0,-0.966991827666005,-0.742573487561792
DevOps Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"AWS, Docker, Kubernetes, CI/CD",34.2,2024-08-06,4,1.3734556715957746,-0.33608897651382663
